Pixel_X,Pixel_Y,Point_Cloud_X,Point_Cloud_Y,Point_Cloud_Z
832,960,-25.982486724853516,64.62672424316406,237.53939819335938
832,961,-25.987634658813477,64.8104019165039,237.58645629882812
832,962,-25.997716903686523,65.00650024414062,237.67864990234375
832,963,-26.023738861083984,65.24267578125,237.91653442382812
832,964,-26.038238525390625,65.45024108886719,238.04908752441406
832,965,-26.044387817382812,65.63695526123047,238.10531616210938
832,966,-26.04438591003418,65.80819702148438,238.1053009033203
832,967,-26.04438591003418,65.97945404052734,238.1053009033203
832,968,-26.04438591003418,66.15070343017578,238.1053009033203
832,969,-26.04438591003418,66.32196044921875,238.1053009033203
832,972,-25.576507568359375,65.6350326538086,233.82781982421875
832,973,-25.494396209716797,65.59195709228516,233.0771484375
832,974,-25.281858444213867,65.21138000488281,231.13406372070312
832,975,-24.816762924194336,64.1749038696289,226.88201904296875
832,976,-24.359895706176758,63.15363693237305,222.70518493652344
832,977,-24.014488220214844,62.41606521606445,219.54737854003906
832,978,-23.82908058166504,62.09086227416992,217.8523406982422
832,979,-23.811195373535156,62.20082473754883,217.68882751464844
832,980,-24.1636962890625,63.2805290222168,220.91148376464844
832,981,-24.267526626586914,63.71201705932617,221.86073303222656
832,982,-24.271278381347656,63.8814582824707,221.89503479003906
832,983,-24.268699645996094,64.03424835205078,221.8714599609375
832,984,-24.059581756591797,63.64068603515625,219.95965576171875
832,985,-23.774456024169922,63.04281997680664,217.3529510498047
832,986,-23.773042678833008,63.19538497924805,217.34002685546875
832,987,-23.813779830932617,63.46026611328125,217.71246337890625
832,988,-23.886693954467773,63.81163024902344,218.37905883789062
832,989,-23.993072509765625,64.25357818603516,219.3516082763672
832,990,-24.01886749267578,64.4805908203125,219.58741760253906
832,991,-23.967649459838867,64.50069427490234,219.1191864013672
832,992,-23.96619415283203,64.65436553955078,219.1058807373047
832,993,-23.964153289794922,64.80642700195312,219.0872039794922
832,994,-23.95990753173828,64.9524917602539,219.0483856201172
832,995,-23.927553176879883,65.02212524414062,218.7526092529297
832,996,-23.869422912597656,65.02110290527344,218.2211456298828
832,997,-23.773008346557617,64.91478729248047,217.33970642089844
832,998,-23.710590362548828,64.90025329589844,216.76907348632812
832,999,-23.64527702331543,64.87696075439453,216.1719512939453
832,1000,-23.55885887145996,64.79475402832031,215.38189697265625
832,1001,-23.53921127319336,64.89549255371094,215.2022705078125
832,1002,-23.533449172973633,65.03435516357422,215.1495819091797
832,1003,-23.509288787841797,65.1221694946289,214.9287109375
832,1004,-23.4807071685791,65.19739532470703,214.6674041748047
832,1005,-23.435665130615234,65.22642517089844,214.255615234375
832,1006,-23.31949234008789,65.05642700195312,213.19354248046875
832,1007,-23.23246192932129,64.96639251708984,212.3978729248047
832,1008,-23.16895294189453,64.94114685058594,211.8172607421875
832,1009,-23.165790557861328,65.08460998535156,211.78836059570312
832,1010,-23.1564998626709,65.21076965332031,211.7034149169922
832,1011,-23.141738891601562,65.32137298583984,211.56846618652344
832,1012,-23.10394287109375,65.3666000366211,211.22291564941406
832,1013,-23.082447052001953,65.45755767822266,211.02639770507812
832,1014,-23.077253341674805,65.59456634521484,210.97891235351562
832,1015,-23.05838966369629,65.69257354736328,210.80645751953125
832,1016,-23.041902542114258,65.79711151123047,210.65573120117188
832,1047,-22.763341903686523,69.6417007446289,208.1090545654297
832,1048,-22.763341903686523,69.7913818359375,208.1090545654297
832,1049,-22.763341903686523,69.94105529785156,208.1090545654297
832,1050,-22.76360511779785,70.09153747558594,208.1114501953125
832,1051,-22.763959884643555,70.24232482910156,208.1147003173828
832,1052,-22.76415252685547,70.39259338378906,208.116455078125
832,1053,-22.76422691345215,70.54251098632812,208.1171417236328
832,1054,-22.76422691345215,70.69219207763672,208.1171417236328
832,1055,-22.76422691345215,70.84188079833984,208.1171417236328
833,811,-45.154022216796875,68.52397155761719,415.5434875488281
833,812,-45.492523193359375,69.33878326416016,418.6586608886719
833,813,-45.742122650146484,70.02198028564453,420.9556579589844
833,814,-45.932655334472656,70.61767578125,422.7091064453125
833,815,-46.049903869628906,71.10273742675781,423.7881164550781
833,816,-46.049903869628906,71.40753936767578,423.7881164550781
833,817,-46.049903869628906,71.71234130859375,423.7881164550781
833,818,-45.637535095214844,71.37223815917969,419.9931640625
833,819,-44.38600158691406,69.70875549316406,408.4755554199219
833,820,-44.05944061279297,69.48751831054688,405.47027587890625
833,821,-44.00571823120117,69.69406127929688,404.9758605957031
833,822,-43.96717071533203,69.92402648925781,404.6211242675781
833,823,-43.65227508544922,69.712158203125,401.72320556640625
833,824,-43.188148498535156,69.2568130493164,397.4519348144531
833,825,-42.53360366821289,68.48870086669922,391.42828369140625
833,826,-42.310462951660156,68.4094467163086,389.374755859375
833,827,-42.30867004394531,68.68659210205078,389.3582763671875
833,828,-42.29430389404297,68.9432144165039,389.22607421875
833,829,-42.340553283691406,69.2988510131836,389.6517028808594
833,830,-42.424137115478516,69.7164535522461,390.4208984375
833,831,-42.4308967590332,70.00840759277344,390.48309326171875
833,832,-42.380069732666016,70.2050552368164,390.0153503417969
833,833,-42.27666091918945,70.31358337402344,389.0636901855469
833,834,-42.104652404785156,70.30619049072266,387.4807434082031
833,835,-42.01932907104492,70.44184112548828,386.6955261230469
833,836,-42.039005279541016,70.7530746459961,386.8765869140625
833,837,-42.04057312011719,71.03398132324219,386.8910217285156
833,838,-42.04057312011719,71.31224060058594,386.8910217285156
833,839,-42.04057312011719,71.59050750732422,386.8910217285156
833,840,-41.8601188659668,71.5602798461914,385.2303466796875
833,841,-41.70677185058594,71.57418823242188,383.8191223144531
833,842,-41.67854690551758,71.80162048339844,383.55938720703125
833,843,-41.59685134887695,71.93621063232422,382.80755615234375
833,844,-41.488365173339844,72.02320098876953,381.8091735839844
833,845,-41.488365173339844,72.29781341552734,381.8091735839844
833,958,-25.812490463256836,64.28714752197266,237.54722595214844
833,959,-25.8123836517334,64.45773315429688,237.54623413085938
833,960,-25.811826705932617,64.62718963623047,237.54112243652344
833,961,-25.8106689453125,64.79512786865234,237.53045654296875
833,962,-25.813167572021484,64.97225952148438,237.55345153808594
833,963,-25.84349250793457,65.21963500976562,237.83251953125
833,964,-25.859725952148438,65.43177032470703,237.98191833496094
833,965,-25.865924835205078,65.61865234375,238.0389404296875
833,966,-25.867441177368164,65.79371643066406,238.0529022216797
833,967,-25.867368698120117,65.96475219726562,238.05224609375
833,968,-25.865854263305664,66.13208770751953,238.03829956054688
833,969,-25.785280227661133,66.09676361083984,237.29681396484375
833,970,-25.260387420654297,64.9184799194336,232.46633911132812
833,971,-24.398876190185547,62.86590576171875,224.5380096435547
833,972,-24.846847534179688,64.18460083007812,228.6605987548828
833,973,-24.887195587158203,64.45355224609375,229.0319061279297
833,974,-24.69444465637207,64.11781311035156,227.25804138183594
833,975,-24.263925552368164,63.16059494018555,223.2960662841797
833,976,-23.932458877563477,62.456180572509766,220.24566650390625
833,977,-23.901607513427734,62.53386688232422,219.9617462158203
833,978,-23.79399299621582,62.40980529785156,218.9713897705078
833,979,-23.764371871948242,62.48940658569336,218.69879150390625
833,980,-24.032148361206055,63.352603912353516,221.1630859375
833,981,-24.111886978149414,63.7224006652832,221.8968963623047
833,982,-24.11514663696289,63.8906364440918,221.92689514160156
833,983,-24.110027313232422,64.03665161132812,221.87977600097656
833,984,-23.884458541870117,63.59562683105469,219.80392456054688
833,985,-23.57820701599121,62.936256408691406,216.9855499267578
833,986,-23.57820701599121,63.092315673828125,216.9855499267578
833,987,-23.57820701599121,63.24837875366211,216.9855499267578
833,988,-23.585222244262695,63.423301696777344,217.0500946044922
833,989,-23.739665985107422,63.99575424194336,218.47142028808594
833,990,-23.810976028442383,64.34559631347656,219.127685546875
833,991,-23.802839279174805,64.48114776611328,219.05279541015625
833,992,-23.8023681640625,64.63741302490234,219.04844665527344
833,993,-23.80213737487793,64.7943344116211,219.04632568359375
833,994,-23.801990509033203,64.95148468017578,219.0449981689453
833,995,-23.754343032836914,64.97868347167969,218.60647583007812
833,996,-23.67548179626465,64.919677734375,217.88076782226562
833,997,-23.55253028869629,64.7384262084961,216.74925231933594
833,998,-23.523347854614258,64.81391143798828,216.48068237304688
833,999,-23.48922348022461,64.87535858154297,216.16664123535156
833,1000,-23.403844833374023,64.7944564819336,215.38092041015625
833,1001,-23.381107330322266,64.88627624511719,215.17169189453125
833,1002,-23.375286102294922,65.02484130859375,215.1181182861328
833,1003,-23.364608764648438,65.1497802734375,215.01983642578125
833,1004,-23.319778442382812,65.17913055419922,214.60728454589844
833,1005,-23.244598388671875,65.12285614013672,213.9154052734375
833,1006,-23.091388702392578,64.84646606445312,212.50546264648438
833,1007,-23.02761459350586,64.81978607177734,211.91856384277344
833,1008,-23.015161514282227,64.93706512451172,211.803955078125
833,1009,-23.00452995300293,65.05933380126953,211.7061004638672
833,1010,-22.992761611938477,65.17823791503906,211.59780883789062
833,1011,-22.978883743286133,65.2909927368164,211.4700927734375
833,1012,-22.929651260375977,65.3028793334961,211.0170135498047
833,1013,-22.901723861694336,65.37493133544922,210.760009765625
833,1014,-22.89510154724121,65.507568359375,210.69906616210938
833,1015,-22.88166618347168,65.62057495117188,210.57542419433594
833,1016,-22.870084762573242,65.73873901367188,210.46884155273438
833,1017,-22.84673309326172,65.82283782958984,210.25393676757812
833,1018,-22.84090805053711,65.95723724365234,210.20033264160156
833,1047,-22.613664627075195,69.6417007446289,208.1090545654297
833,1048,-22.613662719726562,69.79137420654297,208.10903930664062
833,1049,-22.613662719726562,69.94105529785156,208.10903930664062
833,1050,-22.61405372619629,70.09194946289062,208.11264038085938
833,1051,-22.614543914794922,70.24314880371094,208.1171417236328
833,1052,-22.614543914794922,70.39282989501953,208.1171417236328
833,1053,-22.614543914794922,70.54251861572266,208.11715698242188
833,1054,-22.614543914794922,70.69219207763672,208.1171417236328
833,1055,-22.614543914794922,70.84188079833984,208.11715698242188
833,1056,-22.611557006835938,70.98219299316406,208.08966064453125
833,1057,-22.60654640197754,71.1160888671875,208.04354858398438
833,1058,-22.64167022705078,71.37644958496094,208.36679077148438
833,1059,-22.660030364990234,71.58431243896484,208.53575134277344
834,811,-44.85515213012695,68.52397155761719,415.5434875488281
834,812,-44.85515213012695,68.82283782958984,415.5434875488281
834,813,-44.85515213012695,69.12171173095703,415.5434875488281
834,814,-45.395729064941406,70.25721740722656,420.55145263671875
834,815,-45.74510192871094,71.10273742675781,423.7881164550781
834,816,-45.74510192871094,71.40753936767578,423.7881164550781
834,817,-45.74510192871094,71.71234130859375,423.7881164550781
834,820,-43.94568634033203,69.76991271972656,407.11810302734375
834,821,-43.915672302246094,70.01487731933594,406.8400573730469
834,822,-43.800819396972656,70.12361145019531,405.7760314941406
834,823,-43.69569396972656,70.24645233154297,404.8021240234375
834,824,-43.41443634033203,70.08356475830078,402.196533203125
834,825,-42.38228988647461,68.69977569580078,392.63458251953125
834,826,-42.03041076660156,68.4094467163086,389.374755859375
834,827,-42.025062561035156,68.68075561523438,389.3251953125
834,828,-41.98227310180664,68.89055633544922,388.9288024902344
834,829,-41.96476745605469,69.14144134521484,388.7666320800781
834,830,-41.965911865234375,69.4229507446289,388.7772216796875
834,831,-41.986045837402344,69.73600769042969,388.9637451171875
834,832,-41.99565887451172,70.03179168701172,389.05279541015625
834,833,-41.99565887451172,70.31161499023438,389.05279541015625
834,834,-41.78732681274414,70.2412338256836,387.1227722167969
834,835,-41.699012756347656,70.3706283569336,386.30462646484375
834,836,-41.75764083862305,70.747802734375,386.8477783203125
834,837,-41.76231002807617,71.03398132324219,386.8910217285156
834,838,-41.76231002807617,71.31224060058594,386.8910217285156
834,839,-41.76231002807617,71.59050750732422,386.8910217285156
834,840,-41.76231002807617,71.8687744140625,386.8910217285156
834,841,-41.76231002807617,72.14703369140625,386.8910217285156
834,842,-41.76231002807617,72.42530059814453,386.8910217285156
834,843,-41.76231002807617,72.70355987548828,386.8910217285156
834,958,-25.643327713012695,64.29137420654297,237.56285095214844
834,959,-25.643007278442383,64.46143341064453,237.5598907470703
834,960,-25.641359329223633,64.62813568115234,237.5446014404297
834,961,-25.637897491455078,64.79023742675781,237.51254272460938
834,962,-25.637802124023438,64.96083068847656,237.5116729736328
834,963,-25.667842864990234,65.20796966552734,237.78997802734375
834,964,-25.68013572692871,65.41030883789062,237.90383911132812
834,965,-25.680391311645508,65.58206939697266,237.90621948242188
834,966,-25.684913635253906,65.76475524902344,237.9481201171875
834,967,-25.684709548950195,65.93537139892578,237.94622802734375
834,968,-25.680185317993164,66.0948715209961,237.90431213378906
834,969,-25.552553176879883,65.9366226196289,236.72190856933594
834,970,-25.09319305419922,64.9184799194336,232.46633911132812
834,971,-24.237380981445312,62.86590576171875,224.5380096435547
834,972,-24.013219833374023,62.444480895996094,222.46133422851562
834,973,-23.879987716674805,62.257137298583984,221.22706604003906
834,974,-23.804443359375,62.21879577636719,220.52720642089844
834,975,-23.77748680114746,62.30677795410156,220.27749633789062
834,976,-23.764673233032227,62.431541442871094,220.15878295898438
834,977,-23.764114379882812,62.58841323852539,220.15359497070312
834,978,-23.763992309570312,62.746429443359375,220.1524658203125
834,979,-23.795358657836914,62.987796783447266,220.4430389404297
834,980,-23.920812606811523,63.47927474975586,221.60528564453125
834,981,-23.95645523071289,63.73347854614258,221.9354705810547
834,982,-23.95645523071289,63.89310073852539,221.9354705810547
834,983,-23.95645523071289,64.05272674560547,221.9354705810547
834,984,-23.730880737304688,63.60771942138672,219.845703125
834,985,-23.42214584350586,62.936256408691406,216.9855499267578
834,986,-23.42214584350586,63.092315673828125,216.9855499267578
834,987,-23.42214584350586,63.24837875366211,216.9855499267578
834,988,-23.42874526977539,63.42230987548828,217.04669189453125
834,989,-23.57408332824707,63.972816467285156,218.39312744140625
834,990,-23.64510726928711,64.3230972290039,219.05108642578125
834,991,-23.64510726928711,64.48065185546875,219.05108642578125
834,992,-23.64510726928711,64.63819885253906,219.05108642578125
834,993,-23.644908905029297,64.79521179199219,219.04928588867188
834,994,-23.644474029541016,64.95155334472656,219.04522705078125
834,995,-23.59711456298828,64.97869110107422,218.6064910888672
834,996,-23.514690399169922,64.90839385986328,217.8428955078125
834,997,-23.38164520263672,64.69694519042969,216.61036682128906
834,998,-23.35930824279785,64.79077911376953,216.40342712402344
834,999,-23.332611083984375,64.87220001220703,216.15609741210938
834,1000,-23.24872398376465,64.79386901855469,215.3789520263672
834,1001,-23.219749450683594,64.86783599853516,215.11053466796875
834,1002,-23.208513259887695,64.9910888671875,215.00643920898438
834,1003,-23.20232391357422,65.12834930419922,214.94911193847656
834,1004,-23.1341609954834,65.09115600585938,214.317626953125
834,1005,-23.03684425354004,64.97084045410156,213.41607666015625
834,1006,-22.924177169799805,64.80583190917969,212.372314453125
834,1007,-22.87519645690918,64.81978607177734,211.91856384277344
834,1008,-22.861621856689453,64.93364715576172,211.7928009033203
834,1009,-22.839296340942383,65.02240753173828,211.58596801757812
834,1010,-22.828323364257812,65.14328002929688,211.48431396484375
834,1011,-22.824270248413086,65.28379821777344,211.44677734375
834,1012,-22.771799087524414,65.28543853759766,210.96067810058594
834,1013,-22.743385314941406,65.35552215576172,210.69744873046875
834,1014,-22.739030838012695,65.49452209472656,210.6571044921875
834,1015,-22.707931518554688,65.5562515258789,210.36900329589844
834,1016,-22.689725875854492,65.65487670898438,210.20033264160156
834,1017,-22.689725875854492,65.8060531616211,210.20033264160156
834,1018,-22.689725875854492,65.95723724365234,210.20033264160156
834,1053,-22.464859008789062,70.54251098632812,208.1171417236328
834,1054,-22.464859008789062,70.69219207763672,208.1171417236328
834,1055,-22.464859008789062,70.84188079833984,208.1171417236328
834,1056,-22.46189308166504,70.98219299316406,208.0896759033203
834,1057,-22.4569149017334,71.1160888671875,208.04354858398438
834,1058,-22.491804122924805,71.37644958496094,208.3667755126953
834,1059,-22.510046005249023,71.58431243896484,208.53575134277344
835,808,-48.2368049621582,73.21363830566406,449.8690185546875
835,809,-46.928733825683594,71.54303741455078,437.6695861816406
835,810,-44.47953796386719,68.10758972167969,414.8277587890625
835,811,-44.49839782714844,68.43495178222656,415.003662109375
835,812,-44.5051155090332,68.74381256103516,415.0663146972656
835,813,-44.5051155090332,69.04234313964844,415.0663146972656
835,814,-44.71517562866211,69.66815185546875,417.025390625
835,815,-44.91249465942383,70.27684783935547,418.8656311035156
835,816,-45.30680465698242,71.19775390625,422.5430908203125
835,817,-45.44029998779297,71.71234130859375,423.7881164550781
835,820,-43.652870178222656,69.76991271972656,407.1180725097656
835,821,-43.630638122558594,70.02703857421875,406.91070556640625
835,822,-43.59846115112305,70.26783752441406,406.6106262207031
835,823,-43.51478958129883,70.42487335205078,405.8302917480469
835,824,-43.32542037963867,70.40900421142578,404.06414794921875
835,825,-42.80308532714844,69.84725952148438,399.1927490234375
835,826,-42.510189056396484,69.65444946289062,396.46112060546875
835,827,-42.302940368652344,69.59862518310547,394.52825927734375
835,828,-41.86450958251953,69.15811157226562,390.4393310546875
835,829,-41.67583465576172,69.1259765625,388.6796875
835,830,-41.658424377441406,69.37654113769531,388.517333984375
835,831,-41.6140251159668,69.58173370361328,388.1032409667969
835,832,-41.592830657958984,69.82528686523438,387.90557861328125
835,833,-41.59282684326172,70.1042709350586,387.9055480957031
835,834,-41.45064926147461,70.1426773071289,386.5795593261719
835,835,-41.3906135559082,70.3187255859375,386.0196533203125
835,836,-41.431156158447266,70.66551208496094,386.39776611328125
835,837,-41.464176177978516,70.99995422363281,386.7057189941406
835,838,-41.484039306640625,71.31224060058594,386.8909912109375
835,839,-41.484046936035156,71.59050750732422,386.8910217285156
835,840,-41.484046936035156,71.8687744140625,386.8910217285156
835,841,-41.484046936035156,72.14704132080078,386.89105224609375
835,842,-41.484046936035156,72.42530059814453,386.8910217285156
835,843,-41.484046936035156,72.70355987548828,386.8910217285156
835,958,-25.47246551513672,64.2913818359375,237.5628662109375
835,959,-25.471586227416992,64.46001434326172,237.55465698242188
835,960,-25.467031478881836,64.61931610107422,237.51219177246094
835,961,-25.464521408081055,64.78375244140625,237.48875427246094
835,962,-25.464488983154297,64.95448303222656,237.48846435546875
835,963,-25.474435806274414,65.1507339477539,237.58123779296875
835,964,-25.49026107788086,65.3621826171875,237.72882080078125
835,965,-25.509113311767578,65.58163452148438,237.90464782714844
835,966,-25.510610580444336,65.75659942626953,237.91859436035156
835,967,-25.465871810913086,65.81209564208984,237.50135803222656
835,968,-25.37890625,65.7575912475586,236.6903076171875
835,969,-24.881940841674805,64.63683319091797,232.0554656982422
835,970,-24.397340774536133,63.54161834716797,227.53594970703125
835,971,-23.93326759338379,62.493507385253906,223.20790100097656
835,972,-23.79060935974121,62.280582427978516,221.87742614746094
835,973,-23.693880081176758,62.1862907409668,220.9752960205078
835,974,-23.625957489013672,62.1664924621582,220.34182739257812
835,975,-23.61069107055664,62.284698486328125,220.199462890625
835,976,-23.6063289642334,62.43154525756836,220.15879821777344
835,977,-23.60577392578125,62.58841323852539,220.15359497070312
835,978,-23.60565185546875,62.746429443359375,220.1524658203125
835,979,-23.653484344482422,63.03223419189453,220.5985565185547
835,980,-23.844820022583008,63.702056884765625,222.3830108642578
835,981,-23.899173736572266,64.00757598876953,222.8899383544922
835,982,-23.887046813964844,64.13531494140625,222.7768096923828
835,983,-23.820341110229492,64.11599731445312,222.15469360351562
835,984,-23.584796905517578,63.640201568603516,219.95797729492188
835,985,-23.294597625732422,63.01339340209961,217.25149536132812
835,986,-23.294597625732422,63.169647216796875,217.25149536132812
835,987,-23.294597625732422,63.32589340209961,217.25148010253906
835,988,-23.300151824951172,63.49728775024414,217.3032989501953
835,989,-23.4224853515625,63.9877815246582,218.44419860839844
835,990,-23.4838809967041,64.31303405761719,219.0167999267578
835,991,-23.48703956604004,64.47923278808594,219.0462646484375
835,992,-23.487112045288086,64.63697052001953,219.04693603515625
835,993,-23.442626953125,64.67179870605469,218.63206481933594
835,994,-23.342247009277344,64.55145263671875,217.69589233398438
835,995,-23.297142028808594,64.5829849243164,217.2752227783203
835,996,-23.255542755126953,64.6236572265625,216.8872528076172
835,997,-23.210567474365234,64.65436553955078,216.46780395507812
835,998,-23.149169921875,64.63861846923828,215.89520263671875
835,999,-23.094680786132812,64.64138793945312,215.38702392578125
835,1000,-23.06281089782715,64.70687866210938,215.08978271484375
835,1001,-23.052284240722656,64.83197784423828,214.9916229248047
835,1002,-23.033687591552734,64.93417358398438,214.81817626953125
835,1003,-22.969280242919922,64.90667724609375,214.21749877929688
835,1004,-22.915395736694336,64.90811920166016,213.71495056152344
835,1005,-22.858400344848633,64.90000915527344,213.18341064453125
835,1006,-22.76477813720703,64.7868881225586,212.3102569580078
835,1007,-22.723751068115234,64.82256317138672,211.92762756347656
835,1008,-22.711320877075195,64.93943786621094,211.81170654296875
835,1009,-22.686063766479492,65.01940155029297,211.57615661621094
835,1010,-22.657869338989258,65.09056854248047,211.3131866455078
835,1011,-22.627880096435547,65.15619659423828,211.03350830078125
835,1012,-22.61050796508789,65.25784301757812,210.87149047851562
835,1013,-22.601099014282227,65.38229370117188,210.78375244140625
835,1014,-22.59965705871582,65.52970886230469,210.77029418945312
835,1015,-22.541847229003906,65.51329040527344,210.23114013671875
835,1016,-22.507871627807617,65.5655288696289,209.91427612304688
835,1017,-22.507871627807617,65.71649932861328,209.91429138183594
835,1018,-22.50044059753418,65.84573364257812,209.84498596191406
835,1019,-22.492536544799805,65.97347259521484,209.77127075195312
835,1020,-22.492536544799805,66.12435150146484,209.77127075195312
835,1053,-22.309650421142578,70.5250473022461,208.06561279296875
835,1054,-22.308547973632812,70.67120361328125,208.0553436279297
835,1055,-22.294679641723633,70.77681732177734,207.92599487304688
835,1056,-22.294960021972656,70.92725372314453,207.92860412597656
835,1057,-22.307039260864258,71.11531829833984,208.04127502441406
835,1058,-22.320064544677734,71.30655670166016,208.16275024414062
835,1059,-22.341413497924805,71.52462005615234,208.36184692382812
835,1060,-22.386276245117188,71.81840515136719,208.78025817871094
835,1061,-22.389705657958984,71.9795913696289,208.81222534179688
836,806,-47.913246154785156,72.5665283203125,449.8690185546875
836,807,-47.91324234008789,72.89007568359375,449.8689880371094
836,808,-47.913246154785156,73.21363830566406,449.8690185546875
836,809,-46.621280670166016,71.5542984008789,437.73846435546875
836,810,-44.202247619628906,68.14006805419922,415.02557373046875
836,811,-44.18851089477539,68.41730499267578,414.8966064453125
836,812,-44.181175231933594,68.70429992675781,414.8277282714844
836,813,-44.181175231933594,69.00265502929688,414.8277282714844
836,814,-44.2120475769043,69.34943389892578,415.1175842285156
836,815,-44.231990814208984,69.67941284179688,415.3048400878906
836,816,-44.23199462890625,69.97811889648438,415.30487060546875
836,821,-43.3265495300293,70.0085678100586,406.8034362792969
836,822,-43.3265495300293,70.30115509033203,406.80340576171875
836,823,-43.2600212097168,70.4853515625,406.1788024902344
836,824,-43.134246826171875,70.57170867919922,404.99786376953125
836,825,-42.86518478393555,70.42095947265625,402.4715576171875
836,826,-42.61773681640625,70.30223846435547,400.148193359375
836,827,-42.35832595825195,70.16036987304688,397.7125549316406
836,828,-41.93695068359375,69.74561309814453,393.7561340332031
836,829,-41.645572662353516,69.5422592163086,391.02032470703125
836,830,-41.44812774658203,69.4924545288086,389.1664733886719
836,831,-41.315879821777344,69.54973602294922,387.9247741699219
836,832,-41.233524322509766,69.6895523071289,387.1515197753906
836,833,-41.19674301147461,69.90559387207031,386.8061828613281
836,834,-41.10325622558594,70.02452087402344,385.9283752441406
836,835,-41.061439514160156,70.23057556152344,385.5357666015625
836,836,-41.082420349121094,70.54389190673828,385.7327575683594
836,837,-41.142303466796875,70.92455291748047,386.2950134277344
836,838,-41.181114196777344,71.2695541381836,386.659423828125
836,839,-41.181114196777344,71.54765319824219,386.659423828125
836,840,-41.181114196777344,71.82575225830078,386.659423828125
836,841,-41.18309020996094,72.10730743408203,386.677978515625
836,842,-41.197654724121094,72.4110107421875,386.8147277832031
836,843,-41.20578384399414,72.70355987548828,386.8910217285156
836,958,-25.301603317260742,64.29137420654297,237.56285095214844
836,959,-25.299976348876953,64.45809936523438,237.54757690429688
836,960,-25.293909072875977,64.61344909667969,237.49061584472656
836,961,-25.292444229125977,64.78050994873047,237.47686767578125
836,962,-25.28424644470215,64.93025207519531,237.39988708496094
836,963,-25.218645095825195,64.93209075927734,236.783935546875
836,964,-25.2034854888916,65.06326293945312,236.6416015625
836,965,-25.226415634155273,65.29280853271484,236.85690307617188
836,966,-25.30188751220703,65.65901947021484,237.56553649902344
836,967,-25.23537254333496,65.65682220458984,236.9409942626953
836,968,-25.039165496826172,65.3154296875,235.09878540039062
836,969,-24.42899513244629,63.88874816894531,229.36972045898438
836,970,-23.98762321472168,62.89642333984375,225.2255859375
836,971,-23.75459861755371,62.44584274291992,223.03765869140625
836,972,-23.649017333984375,62.32799530029297,222.0463409423828
836,973,-23.56325340270996,62.26108169555664,221.24107360839844
836,974,-23.491464614868164,62.23003387451172,220.56703186035156
836,975,-23.462692260742188,62.312255859375,220.296875
836,976,-23.448043823242188,62.431697845458984,220.15933227539062
836,977,-23.447675704956055,62.58906173706055,220.1558837890625
836,978,-23.505786895751953,62.90291213989258,220.70150756835938
836,979,-23.599767684936523,63.313777923583984,221.5839080810547
836,980,-23.753032684326172,63.88536834716797,223.02296447753906
836,981,-23.793359756469727,64.15451049804688,223.40159606933594
836,982,-23.777645111083984,64.272705078125,223.2540283203125
836,983,-23.711387634277344,64.25373077392578,222.63194274902344
836,984,-23.4726505279541,63.76530838012695,220.390380859375
836,985,-23.175973892211914,63.11587142944336,217.6048126220703
836,986,-23.159452438354492,63.227272033691406,217.44969177246094
836,987,-23.173864364624023,63.42311096191406,217.5850067138672
836,988,-23.2123966217041,63.68532180786133,217.94679260253906
836,989,-23.286104202270508,64.0447998046875,218.63885498046875
836,990,-23.323728561401367,64.30577850341797,218.9921112060547
836,991,-23.326866149902344,64.47196197509766,219.02157592773438
836,992,-23.326940536499023,64.62969207763672,219.0222625732422
836,993,-23.26145362854004,64.60533905029297,218.4073944091797
836,994,-23.113683700561523,64.35102081298828,217.01995849609375
836,995,-23.06956672668457,64.38398742675781,216.60574340820312
836,996,-23.035438537597656,64.44429779052734,216.28529357910156
836,997,-23.00067710876465,64.50236511230469,215.9589080810547
836,998,-22.9416561126709,64.49178314208984,215.40475463867188
836,999,-22.896318435668945,64.51895141601562,214.97906494140625
836,1000,-22.892250061035156,64.66207885742188,214.94085693359375
836,1001,-22.891324996948242,64.81404876708984,214.9321746826172
836,1002,-22.868356704711914,64.9034423828125,214.7165069580078
836,1003,-22.77207374572754,64.7839584350586,213.81248474121094
836,1004,-22.72679328918457,64.80862426757812,213.38735961914062
836,1005,-22.696887969970703,64.87661743164062,213.1065673828125
836,1006,-22.637653350830078,64.86016845703125,212.55038452148438
836,1007,-22.59610939025879,64.89373779296875,212.1603240966797
836,1008,-22.56427574157715,64.9546890258789,211.86143493652344
836,1009,-22.528879165649414,65.00492858886719,211.52908325195312
836,1010,-22.491558074951172,65.04912567138672,211.1786651611328
836,1011,-22.453956604003906,65.09201049804688,210.82562255859375
836,1012,-22.449996948242188,65.23213958740234,210.78843688964844
836,1013,-22.449996948242188,65.38374328613281,210.78843688964844
836,1014,-22.453954696655273,65.54691314697266,210.8256072998047
836,1015,-22.403076171875,65.54966735839844,210.34788513183594
836,1016,-22.364229202270508,65.58702850341797,209.98313903808594
836,1017,-22.343759536743164,65.67788696289062,209.7909393310547
836,1018,-22.340150833129883,65.81814575195312,209.75706481933594
836,1019,-22.3623104095459,66.0344467163086,209.9651336669922
836,1020,-22.519155502319336,66.64967346191406,211.4377899169922
836,1021,-22.586700439453125,67.00211334228516,212.07199096679688
836,1052,-22.237186431884766,70.62052154541016,208.79031372070312
836,1053,-22.1757755279541,70.57524871826172,208.21371459960938
